RegionName,StateName,SizeRank,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30
Indiana,PA,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.6647909113984,942.7976192204914,,960.1268526148386,956.9444444444443
Midland,MI,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.247093531617,1221.3761152946383,1255.358660023068,1283.4854465970643,1314.463622380759,1305.6967282503133,1299.2267297037856,1299.7222930670148,1268.20868175002,,1239.8187308994693,,1260.9337220907355,1287.9737886400335,1310.9093325052204,1332.7999316259506,1337.723680442317,1354.5506063172452,1338.1578183765291,1370.0529440534003,,1377.7712348836883,1352.395811891886,1353.6328389236844,1378.363651708279,1416.897028075059,1401.2818181818184
Kokomo,IN,438,606.681909470121,605.2112063523614,607.0091655009253,612.3371197121473,611.2361733750541,611.9623256289377,616.9256483772924,625.0409699628043,630.9456246507435,636.2657908190681,631.0941722730291,636.8180198421921,623.5448445970784,627.4531061072333,630.3522126234478,643.683230566642,658.9075928949471,659.1046523392813,672.2256539404343,675.6547032403138,688.9756366232502,675.5156094866604,687.5826034128825,693.4747336529374,707.4872966685799,711.616952852133,711.2528857680967,727.383275790071,733.719636506999,754.6805672391129,758.2406884727545,763.5260466974926,766.0527451159069,763.6272334004129,761.1592746974886,747.5462113276874,757.5009478646386,762.4840844665479,781.4012940901804,769.707625954407,775.0571421450773,785.5180413158981,815.3655068429864,826.2981386918374,834.6878997998136,839.1429853235614,832.2410526295253,,844.9498019318731,876.5350966241443,872.7971887885855,881.8734367559998,906.5278557887186,932.0555555555557
Bloomsburg,PA,439,,,,,,,,,,878.7635662464007,898.8943886285733,895.1677602556426,880.3357369947458,860.6014534016742,874.4882461792373,885.4002202780297,901.6019490364243,915.7413887030564,907.6822797541106,905.9349165988584,906.6397104437458,926.9923061493222,943.9021355668776,939.3296435522058,945.0700876012422,944.8319787377634,960.2650659515194,951.4252789102442,965.6757689393704,978.287462721496,1004.3996960318628,1000.4114326202886,1003.5760384540164,1015.9315263404465,1023.4058344440532,1027.6400491256838,1020.8666660745558,1033.5326409704644,1038.3721779617229,1036.2931425615484,1030.422077640864,1030.89023929633,1050.2802936058465,1056.7995133296,1053.1761376694435,1062.2643375347225,1044.649036939564,1081.7179446334158,1079.8757402882309,1094.1917422147333,1088.124106090041,1090.5409408288865,1104.531940626352,1108.1944444444443
Helena,MT,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.7479225682382,1342.1519196938498,1347.7540362990967,1370.6898173802492,1374.8332453969135,1386.3265102201278,1398.618030302831,1384.4334192454387,1390.9812764739002,1361.183297270445,1388.9349420377664,1403.366886828067,1469.83139209048,1510.6099289839722,1526.0833333333333
Key West,FL,442,2559.41064444805,2533.835550534472,2552.840873532813,2536.290884678866,2584.794147655253,2554.601216837121,2621.0049819567294,2599.584874389825,2613.476203647172,2645.087658719338,2694.3885957923485,2729.1720590447844,2727.2353737912704,2769.7934033279357,2843.656786160056,2885.1169302907647,2925.6462236508805,2929.846492111297,3050.0097469591587,3066.442146608075,3121.338383772151,3149.578491091347,3259.019337064032,3293.604905370365,3252.1813740310868,3305.1775792173094,3364.9341879438603,3422.033854346149,3366.302994266885,3437.2964185228097,3530.868387079004,3642.0181912125295,3726.373930237276,3800.638353317895,3843.927614565264,3888.003566604471,3857.3341465410736,3790.208028738665,3688.7434592022446,3632.537474978306,3648.467471775548,3679.0725966706223,3686.060269019174,3691.7454002264,3749.657078597944,3839.6759613545673,3831.979127764838,3801.876709754852,3753.3889950343087,3834.5191621823983,3869.791924306964,3858.186583266094,3838.829565913807,3744.120879120879
Talladega,AL,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.6855844837336,970.7306994000568,968.3763009427864,978.3100304539522,995.0783038679742,1007.6922572664964,1012.7937678782816,1011.4419655149871,1057.971618889154,1049.3233411621427,1057.0767055703527,1026.9803543250466,1046.2953208711974,1043.5533486784454,1054.3694319033434,1057.9351333901045,1056.3346033501286,1053.361111111111
Stillwater,OK,444,,,,,,,,,,1051.7724439341323,1067.60371755137,1075.1607323457306,1074.95224787796,1080.135884394019,1089.0299254739457,1093.7562979697352,1092.2073481791203,1102.48119206333,1115.2233089787217,1131.8087286218938,1119.238733899114,1121.8898179640746,1125.0671124314767,1142.306284501281,1172.2902895069742,1191.4884606918977,1196.9433607042931,1183.9187236475084,1200.0739298038186,1226.2836854492357,1237.1539152364912,1242.935899103244,1227.9254928060473,1214.5642276216151,1210.8986425006362,1221.6466933991612,1235.981097699158,1251.971426332567,1264.8082800057005,1273.8653626463702,1263.7497809633956,1265.5494832069276,1291.711636528927,1307.288493339158,1317.884033900203,1335.1076632180834,1337.592198693076,1331.1367828341934,1313.2291321105486,1323.3209760103412,1352.6224966810223,1355.5407806932778,1354.3897149122338,1339.5933600713013
Columbus,IN,445,1072.634368988843,1078.5571989932266,1082.5514171631569,1078.7648606157848,1082.972461511632,1091.314089621712,1099.0716761985548,1100.4290273764666,1110.1724863452296,1117.163330358539,1140.5123190179297,1139.2634155179458,1129.696638811385,1109.135241078326,1104.735986856165,1101.974669553208,1128.7233703521676,1147.4970499139736,1197.7557228412536,1213.0280384931193,1230.5055745764105,1208.6764338793405,1208.9213726206333,1223.685136029718,1253.693021939936,1252.5684248644886,1254.117929804802,1264.7430256631023,1293.493217519066,1314.7399289072168,1318.8678743815196,1311.3377644950958,1305.1333342592802,1310.5025271860122,1297.9728202900378,1303.1846722692303,1304.703615376484,1321.273434248241,1330.5935265577568,1339.7203131141432,1363.2685112522831,1360.0418726048867,1367.305216994017,1377.7421829764146,1384.4593042815582,1387.8923832165092,1381.5847127145892,1383.1368970111837,1386.601854940038,1377.4718052955782,1393.938071514312,1398.5643284820358,1424.6730929751184,1444.1477272727273
Athens,TX,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1363.8620495435046,1367.678560220525,1367.435000992737,1354.122859866723,1359.7493716785043,1366.7569225004545,1371.103278817677,1397.3689104527214,1398.8985317209288,1431.6569395701413,1414.090041912864,1417.8990703440684,1407.745542134713,1412.32804546396,1451.371444443579,1454.6238205595637,1470.4822621844116,1440.061582653795,1426.9381024958643,1422.9166666666667
Centralia,WA,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418.991700824109,1390.6522773607448,1391.3234488844737,1366.858532808783,1353.59134010281,1368.3505044581336,1425.1627646033346,1444.5267282810237,1450.861531048584,1445.2337459988728,1446.2493472253348,1494.7704493819615,1492.849586192065,1498.313492063492
Manitowoc,WI,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.4375115860453,1052.0416666666667
Hinesville,GA,449,1041.7029395426728,1054.4135951725948,1066.6613732830494,1079.7565716151294,1074.8867800395865,1071.9627030802812,1077.2261122590123,1093.0205073867346,1102.0476571834172,1113.3733967300338,1116.3665555916648,1133.729493229047,1131.0231619187962,1152.7274056955562,1150.159918661905,1160.1333374382991,1177.5567213511508,1215.3910481808582,1264.9080311646708,1299.7102771345876,1343.7631111428343,1357.2093910170836,1397.8091672317616,1412.9308479552442,1432.8803885980203,1446.3581653144008,1421.0591679963863,1445.4415679198198,1433.995002606464,1477.4792395319153,1476.299674142393,1509.2297317623982,1521.1481559007348,1541.9507406469254,1522.9593688251862,1538.5406221354326,1564.8071819092863,1567.0334074555503,1556.9069592350943,1554.1585707473794,1570.5536747061876,1573.1638957620771,1546.551938098222,1531.184673008653,1533.1045452114345,1534.888671726346,1552.298609003261,1567.6768959293006,1575.0764265549028,1575.35464030909,1575.2368914317667,1605.1775249516288,1649.9839745001796,1685.294007966777
DuBois,PA,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.816151727954,1033.3333333333333
Warsaw,IN,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.7609759447273,1111.4763643709127,1133.457847354168,1134.569242217931,1157.9603302483918,1159.2794421505876,1165.1099889584696,1200.9517283938803,1219.1258573581747,1245.829919312248,1222.564536718094,1193.6764122738994,1162.428990624507,1137.9254535495145,1170.6451626519547,1191.7743535296602,1201.7732477160907,1194.706302313459,1187.5396825396826
Statesboro,GA,453,,,,,,,,,,,,,,,,,,,,,,,,1044.5830287373726,1037.7155289036696,1048.431622753781,1057.9361599454526,1115.6773856671866,1135.568251965462,1138.945424344819,1117.1331189243567,1136.716129826014,1170.2763050641645,1180.4073496238163,1194.9204905230476,1206.5593885932196,1237.18219897236,1249.501778690099,1248.9528516243945,1249.0499899861402,1237.556660499827,1229.929243080573,1250.0334630597902,1268.1934013425705,1289.5479493677135,1264.8637347549177,1285.8148747136863,1327.6454273162144,1353.423371149063,1359.4007779942735,1334.7359557873542,1362.9589212130547,1375.5030089384247,1392.356913919414
Casper,WY,454,1080.8869596423256,1085.1555175675508,1079.718192377189,1070.357840890602,1061.3993313296442,1052.503435871736,1057.6273157173086,1065.8657989297585,1069.1940506814356,1041.0804609758543,1040.228932490202,1040.6321423133388,1052.8895291151655,1049.339312029082,1042.7502469568417,1057.9798134074208,1076.145122064587,1098.4900198441594,1121.217612967903,1138.541757856629,1143.1762529761515,1139.6084701682914,1125.626556469461,1143.5649223065684,1144.313905805616,1171.066898186956,1167.6697089200852,1187.0244117301677,1187.3310849373672,1215.4321530362886,1220.6388565394648,1217.9525534818258,1207.4394907844933,1211.913847185797,1218.555358530614,1201.305789333887,1186.8647380317857,1190.4131893330657,1214.1757510141235,1250.336512843426,1279.3001104431933,1301.0477985676807,1321.0725312126397,1336.0385340936552,1337.1098006949935,1308.9948499612096,1279.513756519705,1253.02544956125,1251.5400720017983,1273.297090765638,1323.6490327961249,1352.458710048992,1362.6473942523432,1357.6721153846154
Wilson,NC,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.059513378408,1247.9797797668966,1243.9037140519945,1263.568112863506,1280.8192589800612,1275.1708677547597,1248.133037227998,,1247.2689845186014,1275.194373142751,1299.2310753869024,1288.9061741663345,,1297.2222222222224
Glenwood Springs,CO,456,2087.0917077159384,2143.545422195047,2132.711183582143,2187.4401536519854,2107.31731846356,2028.708125863409,1995.0176949848133,2086.035610357934,2223.772391182438,2311.7300560552144,2318.6724481197693,2318.85297004345,2385.9050372691427,2447.61669762994,2504.7861687518725,2461.7496938217823,2409.2360611123454,2484.5695154224354,2590.566885424252,2713.072336462986,2689.8585064529525,2670.0786756976195,2611.719026909309,2858.469896146718,2951.905593852662,3064.5657656087824,2954.824064560311,3148.135019099255,3278.4043647419808,3321.61099774932,3239.7736248117426,3310.5527089121942,3369.765088449962,3328.0176511839154,3375.612673764618,3443.083341564256,3604.2684889221623,3651.469402799265,3556.930131965855,3548.75568484431,3543.843605433071,3562.4470412694413,3549.404113976688,3515.906181164452,3608.786089329815,3622.097244626086,3568.5119567401025,3512.519478417134,3509.2392851859727,3554.323227900863,3717.905927034887,3779.93618745119,3889.288707817531,3888.707792207792
Seneca,SC,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.3145480429507,1356.4623318283586,1343.806809736362,1367.0766071362118,1408.3984669343542,1417.019037575423,1440.9046314432678,1432.384511035797,1469.993117883173,1458.4140804357553,1443.404612949475,1429.030710677713,1440.7522040739093,1489.7440586063385,1521.483389711512,1513.6463368785708,1514.9157000159123,1526.8373452945923,1566.1356500009476,1614.2825687545246,1607.7777777777776
Minot,ND,458,,,,,,,,,,,,847.5659020160565,837.8141849510023,839.3261045859658,851.2416819801724,871.6093963487305,861.5641864231636,866.7867113179668,866.0147604386606,858.6572708613085,861.4508207372429,855.7047767819059,865.7456324521072,860.7888057670784,860.5611086750978,853.9016591998761,857.735021823841,877.6283261044929,887.6033570080849,907.089581916511,905.803040872878,906.0262751858722,907.0895511507604,904.3364231422344,917.8291621123708,915.4515784162433,928.6241459144608,924.1533863151355,934.538256401424,937.8245275891204,958.927920502842,969.4539510130728,978.899236839145,977.6186327107256,973.9881904196692,964.863488775654,955.3197653322457,949.57937658785,957.975819580363,968.157721309072,980.477511644024,982.2704734669404,991.6966529074192,991.8888888888888
Olean,NY,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.75
Searcy,AR,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.227339521229,948.6420199688256,964.5191660402664,979.6516604001574,965.9523809523812
Port Angeles,WA,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679.2800972096145,1680.0686205512543,,1689.366447962746,1684.2800372411043,1699.5137503701872,1735.2436183090924,1745.9312171345805,1776.2825018006688,1774.4947213325936,1772.1757123489415,1753.6078393098453,1732.5694069705828,1814.3600424559272,1839.187482938624,1881.8717917041893,1843.797767313818,1852.888888888889
Huntsville,TX,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.0572634254063,1254.799597444666,1224.2680247224534,1236.8794487332432,1294.3634243769905,1309.5207595591614,1320.9966907117043,1286.9376048270874,1294.8595748643534,1294.8516519360658,1311.7554972009204,1315.8029066662566,1306.1398834298377,1284.5229257692752,1295.5812114528403,1304.4236702923836,1289.204887521369,1291.928463820526,1335.484269829743,1370.876388888889
Keene,NH,466,,,,,,,,,,,,,,,,,,,,,,,,,1500.8738297777234,1491.7481121963087,1507.026061996441,1560.4058357506108,1570.2746866834295,1600.734395427254,1586.1244484880683,1601.1083436090887,1617.1600148229086,1630.5875573992148,1627.9646764107354,1623.7708321471596,1648.341371472309,1674.9431151922806,1676.7674058004643,1668.5659642401542,1652.5993317130365,1660.1119911318983,1713.3724545375371,1721.304075042951,1749.596818644047,1735.7553106947353,1779.0572222027736,1761.852955118717,1711.1767886302646,1737.9753071492587,1753.8777896961794,1832.2197945333228,1820.6183319108736,1813.1944444444443
Heber,UT,467,2416.545177089703,2437.537436552744,2429.00699697151,2357.3491504731314,2310.732533773511,2285.1400076716163,2321.366284787864,2354.9140511868072,2451.4578563808927,2541.4520904194683,2634.1627557315146,2697.981678718182,2731.264339485885,2806.7301802032885,2832.76714173718,2904.8318016331887,2916.1020990950637,2916.53069466715,2904.064099651504,2950.257192597886,2988.6863975298065,3085.275291818025,3205.598687532547,3311.4904696023023,3413.7347773690576,3399.8489022553576,3454.185468080569,3380.8791426226894,3391.260467068759,3358.9360917135828,3324.049073470041,3327.709307591132,3324.326025984973,3364.385466023975,3337.157703110948,3353.965720003272,3384.524298509696,3459.504133348672,3439.442834728687,3419.973038517813,3346.501136179757,3342.5939274579728,3334.846910062337,3324.475882727861,3287.116648441488,3367.869390226864,3400.076422327315,3596.697965809167,3650.804794520055,3720.8002791110034,3634.2120657543296,3550.554660228305,3537.434372410403,3505.402804670539
Quincy,IL,468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.0
Sandusky,OH,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.4487513432528,1574.8356259638376,1538.1666666666667
Findlay,OH,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.9031304842017,1256.6387770233364,1295.343543029318,1296.1112622313872,1327.6038633962755,1302.3705502118748,1312.8036985832173,1334.0613100934022,1346.0555555555557
Frankfort,KY,471,798.5434820488831,808.757462787057,801.2713314795981,803.0454971371397,792.3719808433447,821.8223069941901,840.6279000090817,860.8383337809794,866.2257368768046,866.9685009355719,872.3090465768455,848.4706471815018,848.0661192854806,856.9226164839176,874.390736620628,893.0607988925797,911.9624716802876,927.6528502908168,932.8749202046498,936.7062088722148,937.224676469594,949.3725043584068,948.8174924896967,952.6734175149608,933.666162142506,937.3178906368132,952.8322023039312,987.9708278407336,1004.9866140928518,1004.5863194739852,1016.6244513914188,1015.8219578199772,1038.085363454369,1030.1705902896006,1043.04911214018,1049.0251187088238,1060.568512938333,1063.4387725088015,1067.2212002232734,1068.735179047794,1068.3745642423266,1073.7761717199523,1087.6288098487626,1113.0863795801847,1120.774507609112,1126.3546591551326,1109.6376513707437,1102.0598707842098,1094.689094204438,1120.8381267811765,1136.6551017352926,1144.6627288035709,1134.3352648816594,1150.8954545454546
Danville,IL,472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.3649401196944,667.2910137261907,670.086668117041,667.0584071964761,664.7399966523807,664.4915403075534,661.6663015849722,658.8920464050423,675.8445537753911,692.7449461993343,713.6981997685604,716.8320341425953,717.4559132560839,716.9232791321632,715.8942541164688,719.6188239615534,721.8891493681155,714.3500789119165,715.3819726699054,718.4777686070295,747.3535083242407,823.2625513516767,871.3456877303719,903.35
Aberdeen,WA,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.0978228409003,1245.25892251914,1270.8406482878995,1274.6758439225132,1279.74443462496,1294.599370531698,1302.833276192327,1326.3297596851105,1368.166423333782,1357.9638503238612,1338.6676386129393,1308.4091514385734,1328.2046616291811,1331.5042012086033,1346.0843215598552,1362.6108710556675,1376.0293815776818,1360.8904218961488,1345.5518705216457,1340.1932575354492,1361.0085330603893,1402.0941403250622,1413.1892180778152,1403.6903012488842,1397.0555555555554
Wisconsin Rapids,WI,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.65
Jefferson,GA,477,,,,,,,,,,,,,,,1547.417442330514,1571.750907495394,1552.302545923637,1544.9822286428507,1599.484248685842,1655.6385765070745,1701.3692029338358,1694.457242831638,1715.8155210147445,1717.1745673586695,1740.7973866002806,1726.0119170757432,1744.9595877120655,1767.5588058041444,1826.845720080544,1876.086527850747,1884.5598011727595,1886.3914267811804,1874.1718073298807,1883.1792989210855,1903.2728843128136,1930.2153077609523,1943.911672891993,1963.7515522424255,1961.3057478145736,1952.398797256767,1945.4659199098369,1951.0079507154487,1991.9948533061904,1990.3853151476603,1976.335436772599,1942.7117127021368,1935.210128012736,1948.7433619031024,1983.6958704137887,1995.6712526319343,2024.8100924959576,2032.0025620946192,2044.7019038217045,2041.503968253968
Kapaa,HI,478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3421.973770151486,3137.9237062343677,3642.041861106712,3571.766287511142,4191.666666666667
Palatka,FL,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.8086885038108,1238.9134239282132,,1264.7467081962086,1285.5749830707766,1268.727701569525,1312.975381562313,1325.5456035801535,1395.0923460406364,1359.3383323456349,1268.611059102922,1242.1327405103889,1275.1020081995207,1352.2222222222224
Hobbs,NM,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141.6254161872937,1162.8789709400855,1177.588016128852,1170.3751846384014,1183.2588070900304,1180.203759269168,,1180.6889350028043,1197.6237131765108,1196.863622392251,1204.9130951048369,1196.4098405504683,1226.4607207152176,1245.2696668785493,1248.75
Shawnee,OK,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.0902083768858,939.8486080688788,940.5597972408168,960.5691017340142,981.5852962944892,1004.0438804173608,1008.0001440924432,996.2588966404142,1000.6728851802776,1000.5102333081152,1005.1703577668565,991.0811911008996,999.6306524893552,1030.9071459224615,1027.3787203330814,1027.4305555555557
Stevens Point,WI,485,,,,,,,,,,,,,,,,,,,,,,,,,,983.0726598954708,978.3755866769,979.5959459859448,1006.4921669038728,1017.2707440217426,995.871766887894,994.0843614002569,995.878829755704,1035.2975411830714,1029.7788842216178,,1055.317771992458,1059.6432733495208,1057.739779378258,1039.3570859294566,1060.4850890141531,1081.8334252537686,1079.2075535712931,1081.8417739218503,1057.0998627283486,1071.9808721113825,1071.4877214408862,1114.7964410882778,1123.925935612698,1117.453201166141,1115.9800319890178,1129.851384470266,1151.099387740128,1157.3301587301587
Greeneville,TN,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.9584127747548,1031.7900971182778,1058.5837720498992,1045.2929164341829,1049.6512205521733,1047.5958251734323,1057.122980577693,1059.912878126519,1072.9166666666667
Greenwood,SC,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.3960518726236,1007.436834970875,1037.525126154433,1064.56811254279,1094.27685140761,1020.6468641813984,1024.8333333333333
Lake City,FL,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357.338375837241,1372.441349648425,1367.9674485753012,1427.2231852469415,,1499.0314722897915,1467.340259315943,1479.1885579514546,1474.1647705939993,1484.0436111920774,1483.246595368997,1481.2867802100636,1494.9544065299397,1490.8333333333333
Klamath Falls,OR,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161.5350120688954,1154.8240886476813,1161.052759438871,1176.0199791215198,1175.488372529114,1174.3569249926018,1160.5232277303237,1162.0096609485795,1143.2213694776217,1150.864053050333,1119.499415379017,1121.733859542329,1142.015211332522,1181.621799972443,1219.121212121212
Morehead City,NC,491,,,,,,,,,,,,,,,,,,,,,,1688.3643796230435,1716.0354590623376,1686.9951555169152,1643.3387081372398,1676.5426043328157,1737.6407231587734,1780.8264919666976,1791.4991836373335,1751.6748801158046,1735.3557023703029,1747.2503061947664,1793.958567814577,1815.755382865796,1793.7408661278178,1809.4494277643507,1834.5392493617328,1902.510982634468,1917.2424545008068,1954.2919493631043,1973.5338245080573,1959.7431206457568,1901.9915793974767,1861.7915665305568,1881.92491184864,1976.302788126931,2020.7109574608412,2088.7243609796988,2059.9044125773057,2075.6745582780472,2038.6570676672704,2034.843875391066,2065.89432031576,2100.972222222222
Clearlake,CA,492,,,,,,,,,,,,,,,,,,,,,,,,1354.8998983856131,1346.5979406074066,1324.9333322189657,1295.3098343899903,1305.586640113189,1372.1945254768689,1404.89351533031,1400.4031400851122,1368.0750621399843,1393.858849288331,1441.4822813413273,1461.2383957702766,1473.9149039898098,1465.0818156919547,1480.665701857273,1455.1456094887913,1451.0455857877002,1404.5947386178009,1429.0553623065337,1454.9844762183093,1481.642236167459,1463.0637715998005,1470.4895890246469,1483.0815188025122,1485.6799743356653,1460.3197909973965,1427.0032630837654,1442.0232644947284,1489.4490278345106,1562.9789041183603,1594.0277777777776
Alamogordo,NM,493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262.072193388316,1245.3071879436657,1236.877614985902,1219.054652576412,1238.9707250036702,1246.482708286293,1262.934508393917,1268.825514273849,1248.6961392474043,1273.1862157105309,1283.135969977627,1301.1681055443232,1282.6480776527335,1284.5296284449428,1284.2421303395895,1297.7541129469669,1299.143524880972,1318.3902010975437,1295.659976468541,1305.5130812802895,1307.8375356771478,1329.7327138683545,1317.6433529214191,1327.980726208596,1345.347735372356,1362.5416666666667
Muskogee,OK,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.9922017063706,771.5960392365723,782.5633458539899,777.5740626519645,762.974622684206,747.1053201667227,756.4556919848397,772.7754462658263,780.2672848009933,806.3277035422312,795.4843626940432,813.8809976763906,802.001324787147,823.3875471956487,825.3002638998505,821.4319688671509,782.3710105746223,818.6677820048754,835.9267968868419,865.9364934578666,841.9444444444445
Marion,IN,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.6666666666666
Faribault,MN,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.8572247445284,1442.7233096551183,1405.7237410769333,1415.3259390306548,1410.561832570174,1453.0
Richmond,IN,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.25
Marquette,MI,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.6492667298087,1175.3878838107098,1307.5475049062748,1344.0425554340732,1406.6789679519875,1404.9820243883826,1405.002141714434,1456.4763712616343,1425.7407407407409
Mount Pleasant,MI,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.5349647365802,893.0232373166978,893.5529545800687,938.9197943553664,941.1696824194372,935.0601721574044,913.2138742236776,917.9683092633968,929.5092302418368,900.8045802281335,986.427688938914,1062.7048942789463,1181.173912642886,1106.7042386322755,1057.8669042476884,1043.7354497354495
Marion,OH,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.5208333333333
Baraboo,WI,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.2452567137124,1020.013847992052,990.668914743028,997.4800164311408,1005.450342518033,1027.7222222222224
Red Bluff,CA,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.3914125634733,1381.9261334391103,1422.477823229342,1427.4392464573357,1420.9591828592288,1388.6501819805562,1402.000375385789,1444.168685653677,1491.182931544036,1515.2237465450987,1474.8236063940412,1455.164803351542,1417.89534520523,1441.8472860202612,1438.91507103022,1482.7579365079366
Marinette,WI,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.0
Jasper,AL,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.4655806038077,1415.4806602660185,1410.65867278952,1395.6177103363611,1407.5364958472182,1418.539463001507,1451.2443299771942,1447.0253062399988,1460.6013195255844,1446.8544821783446,1454.5464911969616,1458.6666666666667
Roswell,NM,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.667091315126,1252.5277725441729,1265.1586943645575,1272.6377686276046,1268.7435628120422,1267.161005921687,1278.2581979855267,1226.5063048616548,1228.162773239541,1234.6572387080744,1329.4024011871618,1360.5888986372097,1339.546849833751,1326.9490834947455,1299.1250218252746,1315.3628006154322,1304.7858201153035,1314.9983263600066,,1277.9214360571366,1302.0444767547947,1343.014633562471,,1374.4797669125828,1401.4696945557514,1399.4444444444443
Shelton,WA,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.604546404765,1890.26211774749,1871.7762135461464,1867.4166666666667
Nacogdoches,TX,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.2727544954922,929.2598105598482,942.3784412063188,957.2829166220168,974.0555555555557
Coos Bay,OR,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.5135949716052,1480.0
